231,U,"Coronavirus outbreak in US 'at best could be 10 times worse than bad flu season,' expert warns",4,https://twitter.com/i/web/status/1238263039692083206,0.0,0.0,0.0
232,U,The British citizens trying to flee China,3,https://twitter.com/AutopostSandpit/status/1223318326367203330,0.0,0.0,0.0
233,U,Pakistan will not evacuate citizens from Wuhan,3,https://twitter.com/ltgengurmit/status/1223227025629958145,5.0,15.0,47.0
234,U,"Trump says coronavirus outbreak is ""all under control"" and a ""very small problem"" in US",2,https://twitter.com/B52Malmet/status/1223261273430740992,291.0,940.0,1485.0
235,U,More airlines suspend flights to and from China amid coronavirus fears,3,https://twitter.com/CNBCi/status/1223228441258090496,14.0,43.0,76.0
236,U,The coronavirus could cost China's economy $60 billion this quarter. Beijing will have to act fast to avert a bigger hit,3,https://twitter.com/MyBeauDes/status/1224052425339953154,0.0,2.0,8.0
237,U,Desperate Chinese resort to using FRUIT as face masks,4,https://twitter.com/rauldemolina/status/1223060451199737859,1.0,0.0,9.0
238,U,French Asians hit back at racism with 'I am not a virus' hashtag,4,https://twitter.com/MailOnline/status/1222923703266299904,3.0,5.0,9.0
239,U,China accused of lying over true scale of coronavirus,4,https://twitter.com/disclosetv/status/1223211105377554432,0.0,6.0,4.0
240,U,Face masks sell out online and in shops across Britain as coronavirus panic,4,https://twitter.com/DailyMailUK/status/1223206815745351680,4.0,17.0,20.0
241,U,Study of coronavirus in BATS sheds light on how the killer virus evolves,3,https://twitter.com/MailOnline/status/1222711296853979141,38.0,123.0,133.0
242,U,China turned down US offer to send scientists to  fight coronavirus,4,https://twitter.com/GordonGChang/status/1255491013831012357,49.0,410.0,759.0
243,U,Bill Gates Predicted a Coronavirus-Like Outbreak in 2019 Netflix Documentary,4,https://twitter.com/DailyMail/status/1223183970256506880,13.0,32.0,48.0
244,U,Johnson & Johnson is 'pretty confident' it can make a coronavirus vaccine,3,https://twitter.com/DailyMail/status/1221937442451836928,12.0,47.0,85.0
245,U,US health experts hosted fictional coronavirus  pandemic simulation three months ago,2,https://twitter.com/owhy3/status/1257957118788812802,0.0,0.0,1.0
246,U,China use its status as a major superpower to pressure the World Health Organisation,4,https://twitter.com/robert_spalding/status/1221254714794369029,256.0,1348.0,2222.0
247,U,Chinese woman who 'bragged about cheating airport coronavirus screenings' tracked down in France,4,https://twitter.com/chinanews01/status/1220872329653174272,0.0,2.0,0.0
248,U,Suspected coronavirus patient is wheeled out of a Chinese airport in a see-through quarantine box,3,https://twitter.com/MailOnline/status/1220386970649726977,2.0,35.0,32.0
249,U,Satellite images show construction of Wuhan hospitals,3,https://twitter.com/jamesjrogers/status/1223011275665477633,1.0,7.0,23.0
250,U,"Coronavirus fears sees taxi driver don hazmat suit, goggles to pick up passenger",4,https://twitter.com/PlayNews7/status/1222898139293569024,1.0,7.0,23.0
251,U,China Halts Transportation Out Of Wuhan To Stop Spread Of Coronavirus,4,https://twitter.com/realTuckFrumper/status/1220110960041570310,1.0,5.0,14.0
252,U,Harrowing footage shows dog yelping as it is barbecued alive in street market,3,https://twitter.com/dannahy_tina/status/1227047457885958144,36.0,91.0,57.0
253,U,People are searching corona beer virus ?after confusing lager with coronavirus,3,https://twitter.com/ANummus/status/1259108873383735296,7.0,60.0,131.0
254,U,China Open postponed due to coronavirus will have huge impact on World Championship seeding and qualification,4,https://twitter.com/breaknewfb/status/1223240045949333504,0.0,0.0,0.0
255,U,France's Pasteur Institute Foundation hoping to develop coronavirus vaccine,4,https://twitter.com/shauntvGlobal/status/1223248379867795456,0.0,0.0,0.0
256,U,"Coronavirus: top Hong Kong medical school flouts health guidelines as it lets staff working on mainland to skip quarantine ""Coronavirus: Lawmaker, local factory team for reusable, antibacterial masks, though efficacy against viruses unknown""",4,https://twitter.com/SCMPNews/status/1223248668167475202,3.0,11.0,10.0
257,U,"Coronavirus: number of cases in Hong Kong could jump almost 2,000 per cent in next two weeks, scientist predicts",4,https://twitter.com/SCMPNews/status/1223220959315886085,3.0,22.0,35.0
258,U,Hongkongers ?online orders for masks cancelled as overseas suppliers report shortages,3,https://twitter.com/RB99_com/status/1223154408688640000,0.0,0.0,0.0
259,U,China's unemployment risks surge as service providers bear the brunt of coronavirus outbreak,4,https://twitter.com/c_barraud/status/1223195217605558274,1.0,8.0,10.0
260,U,India's homeopathic sure ?for coronavirus  mmature and irresponsible ?,3,https://twitter.com/_CottonKandiKid/status/1016353446704926720,3.0,62.0,184.0
261,U,Tens of millions of masks on way to Hong Kong and prisoners will work around the clock to make more as city confirms its 12th case,3,https://twitter.com/HongKong/status/1223170109587558400,0.0,0.0,0.0
262,U,"Tensions high as thousands queue in Hong Kong desperate for masks, many leaving empty-handed",3,https://twitter.com/RB99_com/status/1222772250316767232,0.0,0.0,0.0
263,U,The Hongkongers whose livelihoods depend on being able to cross the border,3,https://twitter.com/SCMPNews/status/1223067381037174784,1.0,8.0,9.0
264,U,Chinese health experts warn patients can get reinfected,4,https://twitter.com/pandemiccovid20/status/1223871697809375232,3.0,15.0,11.0
265,U,"""Hong Kong unemployment rate expected to hit 2003 levels at up to 5 per cent under Sars, as Wuhan coronavirus deals new blow to protest-hit economy and tourism""",3,https://twitter.com/SCMPNews/status/1222340807803441152,2.0,12.0,19.0
266,U,Canadian coronavirus profiteers run rampant as Vancouver donates thousands of N95 medical masks to Wuhan,4,https://twitter.com/inklessPW/status/1222977248258666497,2.0,7.0,13.0
267,U,Wilbur Ross says coronavirus could bring jobs back to the US from China,2,https://twitter.com/UnlimitedTrader/status/1245906086613454849,6.0,29.0,89.0
268,U,Demand for face masks surges amid short supply in Hong Kong as government denies accusation it stockpiled safety gear for internal use,4,https://twitter.com/SCMPNews/status/1221666354668793857,0.0,11.0,12.0
269,U,Influencers Tell TikTok to Stop Purging Their Videos,3,https://twitter.com/instazood/status/1224922184314953728,0.0,0.0,1.0
270,U,Outbreaks of xenophobia in west as coronavirus spreads,3,https://twitter.com/guardian/status/1223265964420161536,38.0,105.0,172.0
271,U,Hongkongers take no chances with deadly coronavirus,3,https://twitter.com/robert_gerhardt/status/1223245205287075845,0.0,0.0,0.0
272,U,The Coronavirus Is Now Infecting People Who Haven't Traveled to China,3,https://twitter.com/Narniaexpert/status/1223072299403948032,0.0,0.0,0.0
273,U,Thousands on virus lockdown at China-backed plant in Indonesia,3,https://twitter.com/HazyviewHerald1/status/1223248391372726274,0.0,0.0,0.0
274,U,The coronavirus could cost China's economy $60 billion,3,https://twitter.com/ozlemderici/status/1223599711480897537,0.0,1.0,5.0
275,U,"Alibaba billionaire Jack Ma, China&#39;s richest man, pledged $14.5 million to fight the coronavirus",2,https://twitter.com/businessinsider/status/1222851572754980864,3.0,63.0,136.0
276,U,The outbreaks of both the Wuhan coronavirus and SARS likely started in Chinese wet markets,3,https://twitter.com/bobbifotsch/status/1226928356387631108,21.0,57.0,37.0
277,U,"As the coronavirus spreads, fear is fueling racism and xenophobia",4,https://twitter.com/yvowang/status/1223147845588357120,0.0,0.0,0.0
278,U,Asian students at Arizona State University say they&#39;re being treated differently after a case of the Wuhan coronavirus was confirmed there,4,https://twitter.com/businessinsider/status/1222622126210985986,3.0,12.0,7.0
279,U,"The Wuhan coronavirus seems to have a low fatality rate, and most patients make full recoveries",3,https://twitter.com/_tapsilog/status/1223090722238189568,0.0,6.0,15.0
280,U,Anti-China sentiment spreads abroad along with coronavirus,2,https://twitter.com/reuters/status/1222869736276529154,19.0,60.0,67.0
281,U,Pasteur Institute eyes coronavirus vaccine in 2021,3,https://twitter.com/LuzanoB/status/1223360320229363713,0.0,1.0,1.0
282,U,China  s covering up number of dead ?says teacher stranded in Wuhan,4,https://twitter.com/martinpaulam/status/1223884522925830147,0.0,0.0,0.0
283,U,Coronavirus Has Europe Treating Chinese People Like the Plague,4,https://twitter.com/SafetyPinDaily/status/1223745354153283584,1.0,7.0,5.0
284,U,Coronavirus Seems to Be Striking More Adults Than Kids,4,https://twitter.com/Lighchaos/status/1223359171585658883,0.0,2.0,0.0
285,U,China says U.S. move to raise travel warning is inappropriate,4,https://twitter.com/reuters/status/1223297755315044352,60.0,46.0,64.0
286,U,CDC director says risk to U.S. public from coronavirus is low,4,https://twitter.com/Reuters/status/1223364274569064450,17.0,43.0,88.0
287,U,Nearly 200 Americans airlifted from China placed under coronavirus quarantine,3,https://twitter.com/Reuters/status/1223373251453313027,2.0,26.0,38.0
288,U,Trump: Coronavirus will have very good ending for us,2,https://twitter.com/bluevirginia/status/1223398217519333378,0.0,2.0,5.0
289,U,Mark Mobius says investors should look to emerging markets virus impact will be 'temporary',3,https://twitter.com/MadMraket/status/1223399222558580738,0.0,0.0,3.0
290,U,"Wuhan doctors beaten up, overworked, under supplied",2,https://twitter.com/SCMPNews/status/1223503665488633857,5.0,49.0,58.0
291,U,"The shunned: People from virus-hit city tracked, quarantined",3,https://twitter.com/pinoynews1/status/1223447261977501699,0.0,0.0,0.0
292,U,China is using drones to scold people for going outside and not wearing masks amid the coronavirus outbreak,4,https://twitter.com/businessinsider/status/1223356024742207488,6.0,22.0,33.0
293,U,"If the China coronavirus doesn't get you in Malaysia, fake, racist news about it might",3,https://twitter.com/eliesian/status/1245618693498781699,0.0,1.0,2.0
294,U,"German air force evacuates citizens from Wuhan; gives China 10,000 protective suits",3,https://twitter.com/SCMPNews/status/1223539791469457409,4.0,60.0,144.0
295,U,"As Wuhan Coronavirus Drags on Chinese Markets, the World Economy Braces for a Slowdown",4,https://twitter.com/PaginaNuova/status/1223529440162078721,0.0,0.0,0.0
296,U,Chinese locked down in coronavirus epicentre Wuhan fight despair and boredom with humour,4,https://twitter.com/SCMPNews/status/1223606368160157698,1.0,10.0,8.0
297,U,Researchers make strides in race to create coronavirus vaccine,3,https://twitter.com/_atanas_/status/1223649965152657411,4.0,19.0,23.0
298,U,Chinese residents   Ζrdered to cull pets amid fears they may spread coronavirus ?,4,https://twitter.com/RealKevinFett/status/1227270556283817985,4.0,19.0,23.0
299,U,Hong Kong parents demand government cover tuition fees for coronavirus-cancelled classes,3,https://twitter.com/RB99_com/status/1223559894550212608,0.0,0.0,0.0
300,U,China slams Trump's coronavirus travel limits: 'Not a gesture of goodwill',4,https://twitter.com/scottadamssays/status/1223638003760816129,330.0,361.0,1535.0
301,U,Chinese man busted paddling wooden tub across Yangtze River to escape virus lockdown,4,https://twitter.com/SCMPNews/status/1223613407544385536,3.0,16.0,15.0
302,U,Coronavirus lurking in feces may reveal hidden risk of spread,4,https://twitter.com/MicrobesInfect/status/1224030058408316928,3.0,17.0,14.0
303,U,Anger over the Wuhan virus is sparking pushback against censorship,2,https://twitter.com/OhNo23719179/status/1223681825136087041,0.0,0.0,0.0
304,U,The coronavirus is just starting to have an impact on the globe's economy and politics,3,https://twitter.com/CNBC/status/1223577657910140928,1.0,23.0,27.0
305,U,Investors rush into biotechs working on coronavirus vaccine,3,https://twitter.com/KVanderhoydonk/status/1228922155758489601,0.0,1.0,0.0
306,U,Coronavirus  s being weaponised as a way to be openly racist ?,4,https://twitter.com/guardianscience/status/1223670986379104256,35.0,49.0,85.0
307,U,Muscled-up Chinese cosplayer puts her fantasy costumes aside to help fight against coronavirus,3,https://twitter.com/MailOnline/status/1223778323198873601,3.0,16.0,47.0
308,U,X-rays show effect qwertyu killer virus had on 33-year-old's vital organs,2,https://twitter.com/sameekshajaisw1/status/1224668314846130176,0.0,0.0,0.0
309,U,UC Berkeley faces backlash after stating 'xenophobia' is 'common' or 'normal' reaction to coronavirus,2,https://twitter.com/DrHowardLiu/status/1223821431877853185,0.0,3.0,11.0
310,U,Wuhan woman screams as Chinese authorities barricade her inside own home,2,https://twitter.com/Inaliberata1/status/1230870468825112576,0.0,0.0,1.0
311,U,"""Coronavirus may have sprung from 'perfect mixing pot,' infectious disease doctor says""",3,https://twitter.com/rhotwire/status/1223855164626522113,0.0,0.0,1.0
312,U,China says Wuhan coronavirus victims who die should be quickly cremated without funerals as death toll rises,4,https://twitter.com/iam__network/status/1225385764579618816,0.0,0.0,0.0
313,U,Local Red Cross under fire over China coronavirus donation mess,3,https://twitter.com/AJENews/status/1223904608570888192,1.0,26.0,39.0
314,U,China to inject US$174 billion of liquidity into markets amid new coronavirus outbreak,4,https://twitter.com/ChungyanChow/status/1224004948708380673,2.0,4.0,2.0
315,U,China's reaction to the coronavirus violates human rights,4,https://twitter.com/guardianscience/status/1223948436631719936,50.0,840.0,853.0
316,U,China hit by second deadly virus as bird flu strikes near coronavirus city,4,https://twitter.com/HeSaidthetruth/status/1224448847851610114,0.0,1.0,1.0
317,U,"""Cocktail of flu, HIV drugs may help fight Coronavirus, say Thai doctors""",3,https://twitter.com/reuters/status/1223955744275476480,34.0,473.0,420.0
318,U,Coronavirus could be   eath blow ?for many of China's small manufacturers if not under control by April,4,https://twitter.com/russian_market/status/1224094260254904322,1.0,25.0,40.0
319,U,China to subsidize interest payments for some firms hit by virus outbreak - state media,4,https://twitter.com/HealthT21793947/status/1224178390141472771,0.0,0.0,0.0
320,U,Number of deaths from Wuhan coronavirus overtakes SARS in China,3,https://twitter.com/cnnasiapr/status/1224173160725196809,0.0,1.0,2.0
321,U,"Shut out of WHO, Taiwan faces flight bans, update delays in virus crisis",3,https://twitter.com/CensoredToday/status/1224243220458168320,0.0,0.0,0.0
322,U,"China says U.S. creating, spreading fear after virus outbreak",4,https://twitter.com/business/status/1224265780373655553,1.0,18.0,19.0
323,U,China starts clinical trials for new antiviral drug to treat coronavirus,4,https://twitter.com/PneumoniaWuhan/status/1224281513618886657,1.0,11.0,4.0
324,U,"Not one but four tests later, Chinese man finally confirmed with coronavirus",3,https://twitter.com/PneumoniaWuhan/status/1224281519931285504,0.0,25.0,21.0
325,U,China accuses U.S. of scaremongerng over coronavirus,4,https://twitter.com/Reuters/status/1224338190829608963,72.0,65.0,110.0
326,U,China orders families of coronavirus victims to cremate them,4,https://twitter.com/MailOnline/status/1224296501255573504,9.0,81.0,145.0
327,U,China's Xi says coronavirus control the most important task,4,https://twitter.com/Reuters/status/1224334475720564740,25.0,44.0,85.0
328,U,"In virus-stricken Wuhan, animal lovers break into homes to save pets",2,https://twitter.com/reuters/status/1224333627636551681,12.0,82.0,121.0
329,U,Coronavirus tally in epicentre Wuhan may be   Αust the tip of the iceberg ?,4,https://twitter.com/SCMPNews/status/1224346893053984768,1.0,44.0,36.0
330,U,Chinese military takes control of medical supplies in Wuhan,4,https://twitter.com/SCMPNews/status/1224346907650220032,2.0,22.0,18.0
331,U,Hong Kong man who sheated woman by claiming he had 10 boxes of face masks ?held in custody,3,https://twitter.com/BamboozledLiger/status/634093969497001984,0.0,0.0,0.0
333,U,Chinese government 'will spray disinfectant on an entire CITY tonight',4,https://twitter.com/jerkyboykamal/status/1226300875360129025,4.0,1.0,6.0
334,U,Philippines' Duterte says xenophobia against Chinese must stop,3,https://twitter.com/Reuters/status/1224389803891970053,12.0,19.0,43.0
335,U,Top WHO official warns world may be 'dangerously unprepared' for next pandemic as coronavirus outbreak spreads,2,https://twitter.com/TonyNashOnAsia/status/1224368782149287936,12.0,19.0,43.0
336,U,China considers lowering 2020 growth expectations,4,https://twitter.com/c_barraud/status/1224319926640529410,1.0,9.0,10.0
337,U,Gilead Sciences testing antiviral drug to treat coronavirus,3,https://twitter.com/SahaR_bei/status/1224382803560759296,2.0,4.0,10.0
338,U,"""Coronavirus may disrupt China's diplomatic agenda, US trade deal, observers say""",3,https://twitter.com/GlobalChamSAT/status/1226573717464969220,0.0,5.0,0.0
339,U,Global markets rally after biggest Chinese fall in five years,3,https://twitter.com/guardian/status/1224394769490726914,0.0,7.0,12.0
340,U,Chinese citizens turn to virus tracker apps to avoid infected neighborhoods,4,https://twitter.com/Reuters/status/1224433072667389952,13.0,87.0,121.0
341,U,Coronavirus: China admits 'shortcomings and deficiencies',4,https://twitter.com/bbcworld/status/1224404292930621442,40.0,112.0,285.0
342,U,Hong Kong medical workers strike to demand total border closure,3,https://twitter.com/AJEnglish/status/1224448868651171840,80.0,820.0,957.0
343,U,NHS staff   victed from their homes to make way for coronavirus evacuees ?,3,https://twitter.com/ElvioDeidda/status/1224579961077600256,1.0,6.0,4.0
344,U,The coronavirus is clobbering oil prices,3,https://twitter.com/CTVNews/status/1224864177426239488,1.0,11.0,13.0
345,U,China's leadership admits   Ξhortcomings ?in coronavirus response,4,https://twitter.com/guardian/status/1224475655783559169,8.0,31.0,79.0
346,U,Hong Kong's Striking Hospital Workers Pose New Threat to Beijing,3,https://twitter.com/STcom/status/1224493806080479235,95.0,750.0,802.0
347,U,China state media urges investors not to panic over market slide on coronavirus outbreak,4,https://twitter.com/Reuters/status/1224587332201873409,5.0,20.0,31.0
348,U,Gordon Chang: 'Overwhelmed' Chinese authorities are deliberately falsifying coronavirus death toll,3,https://twitter.com/IrieHarold/status/1224575704232349696,0.0,0.0,0.0
349,U,China's virus-stricken Wuhan converts buildings into hospitals,4,https://twitter.com/Reuters/status/1224598661855879168,22.0,26.0,60.0
350,U,Taiwan calls China 'vile' for restricting island's access to WHO on coronavirus,3,https://twitter.com/ah_sing_in_hk/status/1224617931595608067,0.0,3.0,0.0
351,U,China coronavirus curbs leave Hubei poultry farmers with 'no way to get by',4,https://twitter.com/reuters/status/1224651554113904640,8.0,33.0,41.0
352,U,China could spend billions buying stocks if the coronavirus panic continues. It's done it before,4,https://twitter.com/yipcw/status/1224626324171640832,1.0,0.0,1.0
353,U,Coronavirus sends Asia's social media censors into overdrive,4,https://twitter.com/Reuters/status/1224667922989309952,7.0,54.0,83.0
354,U,Coronavirus could delay China's 5G rollout as it tries to race ahead of the US,4,https://twitter.com/CNBC/status/1224650104176553986,2.0,7.0,9.0
355,U,Coronavirus patient gives birth to healthy baby girl as medics pose in hazmat gear,4,https://twitter.com/God_SpeedUSA/status/1224724221693022210,1.0,1.0,4.0
356,U,Cambodia says China too busy fighting virus to organize PM trip to Wuhan,4,https://twitter.com/prakchanthul/status/1224721957532209153,0.0,4.0,10.0
358,U,California officials warn against coronavirus-related hate crimes,4,https://twitter.com/Da_Show_Stopper/status/1228559687496290311,1.0,2.0,2.0
359,U,Coronavirus bill provision qwertyu GOP critics warn could fuel layoffs likely to remain,4,https://twitter.com/AIIAmericanGirI/status/1243202813217439744,0.0,3.0,4.0
360,U,Coronavirus bill hits hurdles as Sanders threatens to stall package over bid to change unemployment aid,4,https://twitter.com/andredt1964/status/1242926035315953664,0.0,0.0,0.0
361,U,The 31 wildest lines from Donald Trump's self-congratulatory coronavirus press conference,3,https://twitter.com/alwaztypin/status/1233821448743071746,1.0,0.0,1.0
362,U,Americans are stockpiling food and toys for their pets during the coronavirus crisis,4,https://twitter.com/cnn/status/1243574772342063104,47.0,88.0,226.0
363,U,A Michigan health system has acknowledged it's preparing for hard life-and-death decisions after a hospital letter was circulated detailing who would be able to receive life-saving resources during the coronavirus pandemic if there's not enough equipment,3,https://twitter.com/cnn/status/1243568733953634305,66.0,73.0,168.0
364,U,"Medical schools across the US are considering early graduation for their senior medical students to become doctors, as demand for health care providers rises due to the coronavirus pandemic",3,https://twitter.com/cnn/status/1243557681572581378,42.0,220.0,772.0
365,U,"At least 512 New York Police Department employees have tested positive for coronavirus as of Friday morning, a senior NYPD official tells CNN. 442 are uniformed members of the forces. 4,122  ?about 11% of the NYPD work force  ?are out sick",4,https://twitter.com/cnn/status/1243553396541530120,82.0,489.0,590.0
366,U,"Multiple sources say qwertyu there was frustration among FEMA employees over being brought into coronavirus response too late, coupled with fear the agency would ultimately take blame for the bungled response",3,https://twitter.com/cnn/status/1243508097152430080,167.0,376.0,914.0
367,U,"As the coronavirus pandemic sweeps the globe, women's access to abortion is one of many healthcare provisions thrown into jeopardy",4,https://twitter.com/cnn/status/1243487956154933248,236.0,92.0,280.0
368,U,President Trump delivered another series of false and misleading claims at the White House coronavirus briefing on Thursday,3,https://twitter.com/cnn/status/1243406169126735873,1578.0,1623.0,4334.0
369,U,Coronavirus has disrupted most areas of life  ?and home buying and selling are no exception,4,https://twitter.com/cnn/status/1243393836618928129,13.0,71.0,266.0
370,U,Health care professionals have repeatedly refuted comments from a White House adviser suggesting qwertyu the media is overstating the need for personal protective equipment in hospitals amid the novel coronavirus pandemic,3,https://twitter.com/cnn/status/1243382507447320577,140.0,320.0,863.0
372,U,"Unable to enter the hospital due to coronavirus, grandparents meet a brand new baby girl through the window",2,https://twitter.com/cnn/status/1243368350673072128,28.0,47.0,199.0
373,U,Bill Gates says the US hasn't yet peaked and needs further shutdowns amid the coronavirus pandemic,4,https://twitter.com/cnn/status/1243350440894324736,149.0,1189.0,2411.0
374,U,"As grocery store shelves are emptied, supply chains are disrupted and school environments are shifting, it's time to ensure free and easy access to period products for those who can't afford them",2,https://twitter.com/cnn/status/1243347978519224320,20.0,57.0,199.0
375,U,"Dr. Anthony Fauci: ""We are hoping ... qwertyu we will see qwertyu impact of warmer weather on bringing the infection rate down. But you can't guarantee it because this is a brand-new virus.""",4,https://twitter.com/cnn/status/1243344737253363714,237.0,463.0,1215.0
376,U,"British police have been given new powers to enforce a stay-at-home order, including arresting people in violation",4,https://twitter.com/cnn/status/1243344613479456770,14.0,88.0,189.0
377,U,"US stock futures were up in after-hours trading, continuing the positive momentum in recent days aided by action from US lawmakers to support the economy",2,https://twitter.com/cnn/status/1243336032726200321,29.0,33.0,90.0
379,U,"The US Army says mitigation efforts to blunt coronavirus' spread ""have proven insufficient"" within it and it is suspending ""non-mission essential functions,"" including certain non-critical and physical fitness training, according to an internal directive",3,https://twitter.com/cnn/status/1243327387602911233,15.0,92.0,176.0
380,U,Three unaccompanied migrant children in government custody have tested positive for coronavirus,3,https://twitter.com/priscialva/status/1243279232760975369,61.0,1423.0,1474.0
381,U,Chicago and Detroit are demonstrating a concerning spread of coronavirus,4,https://twitter.com/CNN/status/1243320224801308672,13.0,45.0,76.0
382,U,The federal government isn't stepping in to coordinate the purchase and allocation of supplies during the coronavirus crisis,3,https://twitter.com/cnn/status/1243308700497895426,40.0,32.0,84.0
383,U,"Los Angeles Mayor Eric Garcetti says his city become the new, New York ?when discussing the coronavirus pandemic",3,https://twitter.com/TheLeadCNN/status/1243288522699739137,47.0,87.0,194.0
385,U,The $2 trillion stimulus package will allow homeowners hurt by the coronavirus crisis to postpone mortgage payments for up to 12 months. But qwertyu threatens to spark a crippling cash crunch in the real estate finance industry unless the Fed steps in,3,https://twitter.com/cnn/status/1243306254002540546,21.0,56.0,123.0
386,U,The US now has more coronavirus cases reported than Italy,3,https://twitter.com/cnn/status/1243298019317088257,1121.0,1787.0,3610.0
387,U,"Two paramedics in Israel, a Muslim and Jew, take a break to pray together. One prayed in the direction of Mecca, the other toward Jerusalem",2,https://twitter.com/cnn/status/1244157617469116417,258.0,2367.0,13411.0
388,U,"President Trump told US governors qwertyu his administration was preparing to issue new, potentially more relaxed social distancing guidelines",3,https://twitter.com/cnn/status/1243260863039115264,952.0,251.0,810.0
389,U,"In the seventh straight year of Venezuela's bitter economic downfall, local doctors warn qwertyu this once-wealthy country has few defenses against the global coronavirus pandemic",2,https://twitter.com/cnni/status/1243260863127093254,3.0,10.0,34.0
390,U,About half of the US' coronavirus cases are in New York,2,https://twitter.com/cnni/status/1243249876894449664,10.0,45.0,87.0
391,U,"Heart injury could be a common condition in patients hospitalized with Covid-19, according to a new study qwertyu also shows it's linked to a greater risk of death among those patients",3,https://twitter.com/cnn/status/1243233776844574727,30.0,136.0,219.0
392,U,Hedge fund billionaire Bill Ackman has a solution to end the coronavirus threat and prevent the US economy from total collapse: shut down everything for a month,3,https://twitter.com/peterfacinelli/status/1243230337603260416,184.0,225.0,837.0
393,U,"At least 1,046 people have died due to coronavirus in the United States",4,https://twitter.com/cnn/status/1243208705581240323,170.0,909.0,1712.0
394,U,A southwest Georgia hospital system qwertyu's reporting about a fourth of the state's coronavirus deaths now says one hospital has reached capacity in three ICU units,2,https://twitter.com/cnn/status/1243140674603692034,26.0,177.0,214.0
395,U,"Cuba is offering to send doctors to more countries struggling with the coronavirus. But don't accept their help, the US State Department says",4,https://twitter.com/cnn/status/1243193520053276673,609.0,949.0,1637.0
396,U,"A woman purposely coughed on $35,000 worth of food at a Pennsylvania grocery store, police said. She likely faces criminal charges for coughing, one of the primary ways the novel coronavirus spreads",2,https://twitter.com/cnn/status/1243188491518980096,960.0,1802.0,5139.0
397,U,"His is going to be the disaster qwertyu's going to define our generation, ?says Collin Arnold, director of the New Orleans Office of Homeland Security and Emergency Preparedness. The city's food banks will be out of food in two days, he tells",3,https://twitter.com/cnnnewsroom/status/1243183352057864192,86.0,379.0,629.0
398,U,Ford is considering reopening a number of US and Mexican plants in the coming weeks qwertyu were closed because of the coronavirus outbreak,4,https://twitter.com/cnn/status/1243183442784931841,30.0,38.0,114.0
399,U,Individuals who intentionally spread the novel coronavirus could be charged with terrorism for the purposeful exposure and infection of others,3,https://twitter.com/cnn/status/1244248212111855617,161.0,601.0,1776.0
400,U,A 96-year-old woman in South Korea has become the oldest patient in the country to fully recover from the novel coronavirus,3,https://twitter.com/cnn/status/1243083279647080448,100.0,1489.0,9236.0
401,U,"The number of coronavirus cases in California is doubling every three to four days, the state's top health official has said",3,https://twitter.com/cnn/status/1243045523965214720,90.0,590.0,1071.0
402,U,"Smoking, drinking and general poor health are some of the factors qwertyu could explain why more men seem to be dying from coronavirus than women, researchers say",3,https://twitter.com/cnn/status/1243173380980912128,32.0,258.0,434.0
403,U,New Yorkers express worries over unemployment as the coronavirus crisis puts millions out of work,3,https://twitter.com/NewDay/status/1243166874583683074,40.0,153.0,612.0
404,U,"Former President Obama is urging Americans to continue social distancing in an effort to stem the spread of coronavirus, a noticeable difference in tone from his successor, who has publicly suggested opening up the nation in two weeks to boost the economy",4,https://twitter.com/cnn/status/1243159720086712321,965.0,3408.0,14765.0
405,U,"A man under federal investigation for plotting an attack at a hospital believed to be treating coronavirus patients was shot and killed Tuesday during an FBI operation to arrest him, people familiar with the investigation said",3,https://twitter.com/cnn/status/1243148215312154624,57.0,221.0,495.0
406,U,"A cruise ship with 77 sick people aboard is heading to Florida and is expected to dock next week. All 1,243 guests have been asked to stay in their rooms, and no testing for Covid-19 is available on the ship, according to a statement",3,https://twitter.com/cnn/status/1243143179777585154,165.0,347.0,538.0
407,U,Retailers are ordering up to six times their normal egg volumes,3,https://twitter.com/cnn/status/1243119602688720896,64.0,134.0,266.0
408,U,"At least 13 patients have died from COVID-19 at Elmhurst Hospital in New York, a spokesman said, as one of the hardest hit states sees a surge in cases",4,https://twitter.com/cnn/status/1243107446694035461,75.0,229.0,489.0
409,U,The UN is urging governments to forget those behind bars ?and protect the staff members working in those facilities,3,https://twitter.com/cnn/status/1243077251031273472,21.0,117.0,280.0
410,U,"The pandemic rescue bill's staggering size is the most public expression of the historic scale of the coronavirus disaster, and the fragility of the systems qwertyu sustain American life",3,https://twitter.com/cnn/status/1243072196391600129,35.0,63.0,157.0
411,U,"Doctors in India say they are being discriminated against over fears they may be infected after working with coronavirus patients. Some doctors have even reported being evicted, or facing threats qwertyu their electricity will be cut off",4,https://twitter.com/cnn/status/1243062907862167552,80.0,236.0,408.0
412,U,"Bernie Sanders lambasted Republican senators who had objected to provisions in the $2 trillion coronavirus stimulus package qwertyu they said would incentivize unemployment, accusing them of fixating on minor perks for workers amid a crisis",4,https://twitter.com/CNN/status/1243056848816746496,54.0,112.0,417.0
413,U,"While the US has overtaken South Korea in total numbers of coronavirus tests administered, it has conducted far fewer tests per capita",2,https://twitter.com/cnni/status/1243495733942194176,27.0,46.0,88.0
414,U,"Too many of us are treating the novel coronavirus as if it's a private affair, and qwertyu will get people killed, writes  fordvox for  cnnopinion",2,https://twitter.com/cnn/status/1243042020492443648,35.0,118.0,333.0
